2014.000	1.000	7.000	4.000	30.000	0.000	0.500	4.750	257.400
2014.000	1.000	7.000	6.000	0.000	0.000	0.560	4.840	258.100
2014.000	1.000	7.000	7.000	30.000	0.000	0.610	4.970	257.200
2014.000	1.000	7.000	9.000	0.000	0.000	0.640	5.100	256.400
2014.000	1.000	7.000	10.000	30.000	0.000	0.640	5.240	255.100
2014.000	1.000	7.000	12.000	0.000	0.000	0.630	5.340	254.400
2014.000	1.000	7.000	13.000	30.000	0.000	0.600	5.360	253.800
2014.000	1.000	7.000	15.000	0.000	0.000	0.580	5.370	253.400
2014.000	1.000	7.000	16.000	30.000	0.000	0.550	5.370	253.200
2014.000	1.000	7.000	18.000	0.000	0.000	0.530	5.380	252.900
2014.000	1.000	7.000	19.000	30.000	0.000	0.520	5.400	252.700
2014.000	1.000	7.000	21.000	0.000	0.000	0.520	5.450	252.600
2014.000	1.000	7.000	22.000	30.000	0.000	0.530	5.540	252.300
2014.000	1.000	8.000	0.000	0.000	0.000	0.550	5.690	251.900
2014.000	1.000	8.000	1.000	30.000	0.000	0.570	5.990	251.500
2014.000	1.000	8.000	3.000	0.000	0.000	0.590	6.210	251.000
2014.000	1.000	8.000	4.000	30.000	0.000	0.610	6.750	250.500
2014.000	1.000	8.000	6.000	0.000	0.000	0.620	6.960	250.200
2014.000	1.000	8.000	7.000	30.000	0.000	0.620	6.970	249.800
2014.000	1.000	8.000	9.000	0.000	0.000	0.620	6.970	249.400
2014.000	1.000	8.000	10.000	30.000	0.000	0.620	6.970	249.100
2014.000	1.000	8.000	12.000	0.000	0.000	0.610	6.960	248.800
2014.000	1.000	8.000	13.000	30.000	0.000	0.600	6.940	248.400
2014.000	1.000	8.000	15.000	0.000	0.000	0.590	6.900	248.100
2014.000	1.000	8.000	16.000	30.000	0.000	0.570	6.850	247.900
2014.000	1.000	8.000	18.000	0.000	0.000	0.560	6.800	247.600
2014.000	1.000	8.000	19.000	30.000	0.000	0.550	6.740	247.300
2014.000	1.000	8.000	21.000	0.000	0.000	0.530	6.690	247.000
2014.000	1.000	8.000	22.000	30.000	0.000	0.520	6.640	246.600
2014.000	1.000	9.000	0.000	0.000	0.000	0.510	6.600	246.200
2014.000	1.000	9.000	1.000	30.000	0.000	0.500	6.560	245.800
2014.000	1.000	9.000	3.000	0.000	0.000	0.490	6.530	245.300
2014.000	1.000	9.000	4.000	30.000	0.000	0.480	14.300	244.800
2014.000	1.000	9.000	6.000	0.000	0.000	0.470	14.230	244.400
2014.000	1.000	9.000	7.000	30.000	0.000	0.470	14.180	244.000
2014.000	1.000	9.000	9.000	0.000	0.000	0.470	14.130	243.700
2014.000	1.000	9.000	10.000	30.000	0.000	0.470	14.080	243.400
2014.000	1.000	9.000	12.000	0.000	0.000	0.470	14.040	243.300
2014.000	1.000	9.000	13.000	30.000	0.000	0.480	14.000	243.200
2014.000	1.000	9.000	15.000	0.000	0.000	0.490	13.960	243.300
2014.000	1.000	9.000	16.000	30.000	0.000	0.510	13.920	243.500
2014.000	1.000	9.000	18.000	0.000	0.000	0.520	13.890	243.700
2014.000	1.000	9.000	19.000	30.000	0.000	0.540	13.850	243.800
2014.000	1.000	9.000	21.000	0.000	0.000	0.550	13.820	243.800
2014.000	1.000	9.000	22.000	30.000	0.000	0.560	13.790	243.800
2014.000	1.000	10.000	0.000	0.000	0.000	0.570	13.760	243.700
2014.000	1.000	10.000	1.000	30.000	0.000	0.580	13.730	243.500
2014.000	1.000	10.000	3.000	0.000	0.000	0.590	13.700	243.400
2014.000	1.000	10.000	4.000	30.000	0.000	0.590	13.670	243.300
2014.000	1.000	10.000	6.000	0.000	0.000	0.590	13.640	243.100
2014.000	1.000	10.000	7.000	30.000	0.000	0.590	13.610	242.900
2014.000	1.000	10.000	9.000	0.000	0.000	0.600	13.590	242.700
2014.000	1.000	10.000	10.000	30.000	0.000	0.590	13.550	242.500
2014.000	1.000	10.000	12.000	0.000	0.000	0.590	13.520	242.300
2014.000	1.000	10.000	13.000	30.000	0.000	0.590	13.490	242.100
2014.000	1.000	10.000	15.000	0.000	0.000	0.580	13.450	241.800
2014.000	1.000	10.000	16.000	30.000	0.000	0.580	13.410	241.600
2014.000	1.000	10.000	18.000	0.000	0.000	0.570	13.370	241.200
2014.000	1.000	10.000	19.000	30.000	0.000	0.560	13.330	240.800
2014.000	1.000	10.000	21.000	0.000	0.000	0.550	13.300	240.400
2014.000	1.000	10.000	22.000	30.000	0.000	0.550	13.270	240.000
2014.000	1.000	11.000	0.000	0.000	0.000	0.540	13.230	239.500
2014.000	1.000	11.000	1.000	30.000	0.000	0.530	13.200	239.000
2014.000	1.000	11.000	3.000	0.000	0.000	0.520	13.170	238.500
2014.000	1.000	11.000	4.000	30.000	0.000	0.510	13.140	238.000
2014.000	1.000	11.000	6.000	0.000	0.000	0.510	13.110	237.600
2014.000	1.000	11.000	7.000	30.000	0.000	0.500	13.080	237.100
2014.000	1.000	11.000	9.000	0.000	0.000	0.500	13.050	236.700
2014.000	1.000	11.000	10.000	30.000	0.000	0.490	13.030	236.300
2014.000	1.000	11.000	12.000	0.000	0.000	0.490	13.000	236.000
2014.000	1.000	11.000	13.000	30.000	0.000	0.480	12.980	235.700
2014.000	1.000	11.000	15.000	0.000	0.000	0.480	12.950	235.400
2014.000	1.000	11.000	16.000	30.000	0.000	0.480	12.930	235.100
2014.000	1.000	11.000	18.000	0.000	0.000	0.470	12.900	234.900
2014.000	1.000	11.000	19.000	30.000	0.000	0.470	12.880	234.700
2014.000	1.000	11.000	21.000	0.000	0.000	0.470	12.850	234.500
2014.000	1.000	11.000	22.000	30.000	0.000	0.470	12.820	234.300
2014.000	1.000	12.000	0.000	0.000	0.000	0.460	12.800	234.200
2014.000	1.000	12.000	1.000	30.000	0.000	0.460	12.770	234.000
2014.000	1.000	12.000	3.000	0.000	0.000	0.460	12.750	233.900
2014.000	1.000	12.000	4.000	30.000	0.000	0.460	12.720	233.800
2014.000	1.000	12.000	6.000	0.000	0.000	0.460	12.690	233.800
2014.000	1.000	12.000	7.000	30.000	0.000	0.450	12.670	233.900
2014.000	1.000	12.000	9.000	0.000	0.000	0.450	12.630	234.100
2014.000	1.000	12.000	10.000	30.000	0.000	0.450	12.600	234.300
2014.000	1.000	12.000	12.000	0.000	0.000	0.450	12.580	234.400
2014.000	1.000	12.000	13.000	30.000	0.000	0.450	12.540	234.700
2014.000	1.000	12.000	15.000	0.000	0.000	0.450	12.500	234.800
2014.000	1.000	12.000	16.000	30.000	0.000	0.450	12.470	234.800
2014.000	1.000	12.000	18.000	0.000	0.000	0.450	12.430	234.800
2014.000	1.000	12.000	19.000	30.000	0.000	0.450	12.390	234.800
2014.000	1.000	12.000	21.000	0.000	0.000	0.450	12.350	234.800
2014.000	1.000	12.000	22.000	30.000	0.000	0.450	12.300	235.000
2014.000	1.000	13.000	0.000	0.000	0.000	0.460	12.250	235.400
2014.000	1.000	13.000	1.000	30.000	0.000	0.460	12.170	236.000
2014.000	1.000	13.000	3.000	0.000	0.000	0.460	12.100	236.700
2014.000	1.000	13.000	4.000	30.000	0.000	0.470	12.040	237.300
2014.000	1.000	13.000	6.000	0.000	0.000	0.470	11.990	237.900
2014.000	1.000	13.000	7.000	30.000	0.000	0.480	11.940	238.200
2014.000	1.000	13.000	9.000	0.000	0.000	0.480	11.900	238.500
2014.000	1.000	13.000	10.000	30.000	0.000	0.480	11.860	238.600
2014.000	1.000	13.000	12.000	0.000	0.000	0.480	11.830	238.600
2014.000	1.000	13.000	13.000	30.000	0.000	0.480	11.800	238.700
2014.000	1.000	13.000	15.000	0.000	0.000	0.480	11.770	238.700
2014.000	1.000	13.000	16.000	30.000	0.000	0.480	11.740	238.800
2014.000	1.000	13.000	18.000	0.000	0.000	0.490	11.720	239.100
2014.000	1.000	13.000	19.000	30.000	0.000	0.500	11.690	239.600
2014.000	1.000	13.000	21.000	0.000	0.000	0.510	11.670	240.300
2014.000	1.000	13.000	22.000	30.000	0.000	0.530	11.650	241.100
2014.000	1.000	14.000	0.000	0.000	0.000	0.550	11.630	241.800
2014.000	1.000	14.000	1.000	30.000	0.000	0.570	11.610	242.300
2014.000	1.000	14.000	3.000	0.000	0.000	0.580	11.590	242.600
2014.000	1.000	14.000	4.000	30.000	0.000	0.590	11.570	243.000
2014.000	1.000	14.000	6.000	0.000	0.000	0.610	11.550	243.900
2014.000	1.000	14.000	7.000	30.000	0.000	0.620	11.530	244.200
2014.000	1.000	14.000	9.000	0.000	0.000	0.620	11.510	244.400
2014.000	1.000	14.000	10.000	30.000	0.000	0.620	11.490	244.400
2014.000	1.000	14.000	12.000	0.000	0.000	0.620	11.470	244.400
2014.000	1.000	14.000	13.000	30.000	0.000	0.620	11.450	244.200
2014.000	1.000	14.000	15.000	0.000	0.000	0.620	11.430	243.900
2014.000	1.000	14.000	16.000	30.000	0.000	0.620	11.410	243.700
2014.000	1.000	14.000	18.000	0.000	0.000	0.640	11.390	244.100
2014.000	1.000	14.000	19.000	30.000	0.000	0.660	11.360	244.600
2014.000	1.000	14.000	21.000	0.000	0.000	0.700	5.560	245.000
2014.000	1.000	14.000	22.000	30.000	0.000	0.740	5.720	245.000
2014.000	1.000	15.000	0.000	0.000	0.000	0.770	5.840	244.900
2014.000	1.000	15.000	1.000	30.000	0.000	0.780	5.920	244.800
2014.000	1.000	15.000	3.000	0.000	0.000	0.790	5.990	244.600
2014.000	1.000	15.000	4.000	30.000	0.000	0.780	6.050	244.400
2014.000	1.000	15.000	6.000	0.000	0.000	0.770	6.100	244.300
2014.000	1.000	15.000	7.000	30.000	0.000	0.760	6.130	244.300
2014.000	1.000	15.000	9.000	0.000	0.000	0.750	6.170	244.700
2014.000	1.000	15.000	10.000	30.000	0.000	0.740	6.190	244.600
2014.000	1.000	15.000	12.000	0.000	0.000	0.730	6.200	244.400
2014.000	1.000	15.000	13.000	30.000	0.000	0.710	6.210	244.100
2014.000	1.000	15.000	15.000	0.000	0.000	0.700	6.210	244.000
2014.000	1.000	15.000	16.000	30.000	0.000	0.680	6.220	243.800
2014.000	1.000	15.000	18.000	0.000	0.000	0.670	6.220	243.700
2014.000	1.000	15.000	19.000	30.000	0.000	0.660	6.210	243.600
2014.000	1.000	15.000	21.000	0.000	0.000	0.650	6.180	243.500
2014.000	1.000	15.000	22.000	30.000	0.000	0.650	6.140	243.600
2014.000	1.000	16.000	0.000	0.000	0.000	0.640	10.850	243.700
2014.000	1.000	16.000	1.000	30.000	0.000	0.630	10.830	243.700
2014.000	1.000	16.000	3.000	0.000	0.000	0.620	10.820	243.700
2014.000	1.000	16.000	4.000	30.000	0.000	0.610	10.800	243.800
2014.000	1.000	16.000	6.000	0.000	0.000	0.620	10.790	244.600
2014.000	1.000	16.000	7.000	30.000	0.000	0.610	10.780	244.700
2014.000	1.000	16.000	9.000	0.000	0.000	0.610	10.770	244.800
2014.000	1.000	16.000	10.000	30.000	0.000	0.610	10.760	244.500
2014.000	1.000	16.000	12.000	0.000	0.000	0.590	10.750	243.700
2014.000	1.000	16.000	13.000	30.000	0.000	0.580	10.740	243.300
2014.000	1.000	16.000	15.000	0.000	0.000	0.570	10.740	242.900
2014.000	1.000	16.000	16.000	30.000	0.000	0.560	10.730	242.500
2014.000	1.000	16.000	18.000	0.000	0.000	0.550	10.720	242.300
2014.000	1.000	16.000	19.000	30.000	0.000	0.540	10.720	242.100
2014.000	1.000	16.000	21.000	0.000	0.000	0.540	10.720	242.100
2014.000	1.000	16.000	22.000	30.000	0.000	0.530	10.710	242.100
2014.000	1.000	17.000	0.000	0.000	0.000	0.530	10.710	242.100
2014.000	1.000	17.000	1.000	30.000	0.000	0.530	10.710	242.200
2014.000	1.000	17.000	3.000	0.000	0.000	0.530	10.710	242.300
2014.000	1.000	17.000	4.000	30.000	0.000	0.540	10.710	242.800
2014.000	1.000	17.000	6.000	0.000	0.000	0.560	10.710	243.500
2014.000	1.000	17.000	7.000	30.000	0.000	0.590	10.710	244.700
2014.000	1.000	17.000	9.000	0.000	0.000	0.630	10.710	245.800
2014.000	1.000	17.000	10.000	30.000	0.000	0.660	6.400	245.800
2014.000	1.000	17.000	12.000	0.000	0.000	0.690	6.510	245.500
2014.000	1.000	17.000	13.000	30.000	0.000	0.720	6.630	245.100
2014.000	1.000	17.000	15.000	0.000	0.000	0.740	6.770	244.800
2014.000	1.000	17.000	16.000	30.000	0.000	0.770	6.910	244.500
2014.000	1.000	17.000	18.000	0.000	0.000	0.780	6.990	244.300
2014.000	1.000	17.000	19.000	30.000	0.000	0.800	7.030	244.100
2014.000	1.000	17.000	21.000	0.000	0.000	0.810	7.050	243.800
2014.000	1.000	17.000	22.000	30.000	0.000	0.820	7.080	243.600
2014.000	1.000	18.000	0.000	0.000	0.000	0.830	7.100	243.500
2014.000	1.000	18.000	1.000	30.000	0.000	0.830	7.130	243.400
2014.000	1.000	18.000	3.000	0.000	0.000	0.830	7.170	243.300
2014.000	1.000	18.000	4.000	30.000	0.000	0.830	7.220	243.300
2014.000	1.000	18.000	6.000	0.000	0.000	0.830	7.280	243.200
2014.000	1.000	18.000	7.000	30.000	0.000	0.830	7.340	243.200
2014.000	1.000	18.000	9.000	0.000	0.000	0.830	7.410	243.100
2014.000	1.000	18.000	10.000	30.000	0.000	0.830	7.490	243.000
2014.000	1.000	18.000	12.000	0.000	0.000	0.830	7.550	242.900
2014.000	1.000	18.000	13.000	30.000	0.000	0.820	7.610	242.800
2014.000	1.000	18.000	15.000	0.000	0.000	0.810	7.640	242.800
2014.000	1.000	18.000	16.000	30.000	0.000	0.810	7.640	242.800
2014.000	1.000	18.000	18.000	0.000	0.000	0.810	7.610	243.000
2014.000	1.000	18.000	19.000	30.000	0.000	0.810	7.520	243.300
2014.000	1.000	18.000	21.000	0.000	0.000	0.830	7.410	243.700
2014.000	1.000	18.000	22.000	30.000	0.000	0.840	7.310	244.100
2014.000	1.000	19.000	0.000	0.000	0.000	0.850	7.220	244.300
2014.000	1.000	19.000	1.000	30.000	0.000	0.860	7.160	244.500
2014.000	1.000	19.000	3.000	0.000	0.000	0.860	7.120	244.600
2014.000	1.000	19.000	4.000	30.000	0.000	0.850	7.080	244.900
2014.000	1.000	19.000	6.000	0.000	0.000	0.850	7.050	245.700
2014.000	1.000	19.000	7.000	30.000	0.000	0.840	7.010	246.100
2014.000	1.000	19.000	9.000	0.000	0.000	0.830	6.980	246.400
2014.000	1.000	19.000	10.000	30.000	0.000	0.820	6.910	246.400
2014.000	1.000	19.000	12.000	0.000	0.000	0.810	6.800	246.300
2014.000	1.000	19.000	13.000	30.000	0.000	0.810	6.730	246.200
2014.000	1.000	19.000	15.000	0.000	0.000	0.800	6.680	246.200
2014.000	1.000	19.000	16.000	30.000	0.000	0.800	6.600	246.200
2014.000	1.000	19.000	18.000	0.000	0.000	0.820	6.550	246.100
2014.000	1.000	19.000	19.000	30.000	0.000	0.830	6.550	245.900
2014.000	1.000	19.000	21.000	0.000	0.000	0.850	6.550	245.800
2014.000	1.000	19.000	22.000	30.000	0.000	0.860	6.580	245.700
2014.000	1.000	20.000	0.000	0.000	0.000	0.870	6.600	245.600
2014.000	1.000	20.000	1.000	30.000	0.000	0.880	6.620	245.600
2014.000	1.000	20.000	3.000	0.000	0.000	0.880	6.630	245.700
2014.000	1.000	20.000	4.000	30.000	0.000	0.880	6.620	246.300
2014.000	1.000	20.000	6.000	0.000	0.000	0.920	6.590	247.500
2014.000	1.000	20.000	7.000	30.000	0.000	0.940	6.550	247.800
2014.000	1.000	20.000	9.000	0.000	0.000	0.950	6.490	247.700
2014.000	1.000	20.000	10.000	30.000	0.000	0.950	6.460	247.400
2014.000	1.000	20.000	12.000	0.000	0.000	0.930	6.410	247.200
2014.000	1.000	20.000	13.000	30.000	0.000	0.900	6.380	247.200
2014.000	1.000	20.000	15.000	0.000	0.000	0.870	6.360	247.200
2014.000	1.000	20.000	16.000	30.000	0.000	0.840	6.320	247.400
2014.000	1.000	20.000	18.000	0.000	0.000	0.840	6.280	248.300
2014.000	1.000	20.000	19.000	30.000	0.000	0.860	6.210	248.600
2014.000	1.000	20.000	21.000	0.000	0.000	0.880	6.180	248.500
2014.000	1.000	20.000	22.000	30.000	0.000	0.890	6.200	248.400
2014.000	1.000	21.000	0.000	0.000	0.000	0.910	6.240	248.300
2014.000	1.000	21.000	1.000	30.000	0.000	0.910	6.270	247.900
2014.000	1.000	21.000	3.000	0.000	0.000	0.910	6.280	247.500
2014.000	1.000	21.000	4.000	30.000	0.000	0.900	6.290	247.400
2014.000	1.000	21.000	6.000	0.000	0.000	0.890	6.290	247.500
2014.000	1.000	21.000	7.000	30.000	0.000	0.890	6.310	247.600
2014.000	1.000	21.000	9.000	0.000	0.000	0.890	6.330	247.500
2014.000	1.000	21.000	10.000	30.000	0.000	0.900	6.350	247.300
2014.000	1.000	21.000	12.000	0.000	0.000	0.900	6.410	247.000
2014.000	1.000	21.000	13.000	30.000	0.000	0.910	6.460	246.600
2014.000	1.000	21.000	15.000	0.000	0.000	0.910	6.520	246.100
2014.000	1.000	21.000	16.000	30.000	0.000	0.910	6.580	245.700
2014.000	1.000	21.000	18.000	0.000	0.000	0.910	6.650	245.300
2014.000	1.000	21.000	19.000	30.000	0.000	0.910	6.720	245.200
2014.000	1.000	21.000	21.000	0.000	0.000	0.930	6.780	245.300
2014.000	1.000	21.000	22.000	30.000	0.000	0.950	6.860	244.800
2014.000	1.000	22.000	0.000	0.000	0.000	0.960	6.960	244.300
2014.000	1.000	22.000	1.000	30.000	0.000	0.970	7.040	244.000
2014.000	1.000	22.000	3.000	0.000	0.000	0.970	7.110	244.000
2014.000	1.000	22.000	4.000	30.000	0.000	0.980	7.170	244.300
2014.000	1.000	22.000	6.000	0.000	0.000	1.000	7.200	245.200
2014.000	1.000	22.000	7.000	30.000	0.000	1.010	7.210	245.200
2014.000	1.000	22.000	9.000	0.000	0.000	1.010	7.210	244.900
2014.000	1.000	22.000	10.000	30.000	0.000	0.990	7.200	244.000
2014.000	1.000	22.000	12.000	0.000	0.000	0.960	7.180	243.200
2014.000	1.000	22.000	13.000	30.000	0.000	0.930	7.160	242.500
2014.000	1.000	22.000	15.000	0.000	0.000	0.910	7.130	241.800
2014.000	1.000	22.000	16.000	30.000	0.000	0.880	7.100	241.200
2014.000	1.000	22.000	18.000	0.000	0.000	0.870	7.060	240.900
2014.000	1.000	22.000	19.000	30.000	0.000	0.860	7.000	240.600
2014.000	1.000	22.000	21.000	0.000	0.000	0.860	6.950	240.500
2014.000	1.000	22.000	22.000	30.000	0.000	0.860	6.880	240.400
2014.000	1.000	23.000	0.000	0.000	0.000	0.860	6.840	240.300
2014.000	1.000	23.000	1.000	30.000	0.000	0.870	6.820	240.400
2014.000	1.000	23.000	3.000	0.000	0.000	0.870	6.810	240.400
2014.000	1.000	23.000	4.000	30.000	0.000	0.880	6.820	240.600
2014.000	1.000	23.000	6.000	0.000	0.000	0.880	6.840	240.900
2014.000	1.000	23.000	7.000	30.000	0.000	0.880	6.900	241.300
2014.000	1.000	23.000	9.000	0.000	0.000	0.890	6.990	241.600
2014.000	1.000	23.000	10.000	30.000	0.000	0.890	7.060	241.800
2014.000	1.000	23.000	12.000	0.000	0.000	0.900	7.110	241.800
2014.000	1.000	23.000	13.000	30.000	0.000	0.900	7.140	241.700
2014.000	1.000	23.000	15.000	0.000	0.000	0.910	7.150	241.600
2014.000	1.000	23.000	16.000	30.000	0.000	0.910	7.140	241.600
2014.000	1.000	23.000	18.000	0.000	0.000	0.910	7.140	241.600
2014.000	1.000	23.000	19.000	30.000	0.000	0.910	7.120	241.600
2014.000	1.000	23.000	21.000	0.000	0.000	0.910	7.110	241.500
2014.000	1.000	23.000	22.000	30.000	0.000	0.900	7.110	241.400
2014.000	1.000	24.000	0.000	0.000	0.000	0.890	7.110	241.200
2014.000	1.000	24.000	1.000	30.000	0.000	0.870	12.490	241.000
2014.000	1.000	24.000	3.000	0.000	0.000	0.860	12.480	240.900
2014.000	1.000	24.000	4.000	30.000	0.000	0.840	12.470	241.000
2014.000	1.000	24.000	6.000	0.000	0.000	0.840	12.460	241.600
2014.000	1.000	24.000	7.000	30.000	0.000	0.840	12.450	241.700
2014.000	1.000	24.000	9.000	0.000	0.000	0.840	12.440	242.000
2014.000	1.000	24.000	10.000	30.000	0.000	0.840	12.430	242.000
2014.000	1.000	24.000	12.000	0.000	0.000	0.840	12.420	241.800
2014.000	1.000	24.000	13.000	30.000	0.000	0.840	12.420	241.500
